"KOR","Republic of Korea","GINI Coefficient",NA,NA,NA,NA,NA,NA,NA,NA,NA,30.70000076,NA,NA,NA,NA,NA
"KOR","Republic of Korea","Government Effectiveness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.07007157802582,NA
"KOR","Republic of Korea","Homicide Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.742894558039746,NA,NA,NA
"KOR","Republic of Korea","Horizontal inequality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.34914939,NA
"KOR","Republic of Korea","Impact of Terrorism",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.611,NA
"KOR","Republic of Korea","Judicial Constraints on Executive Power",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.805242708,NA
"KOR","Republic of Korea","Legislative Constraints on Executive Power",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.930337821,NA
"KOR","Republic of Korea","Level of Violent Criminal Activity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,NA
"KOR","Republic of Korea","Males in Labour Force",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71.8,NA,NA
"KOR","Republic of Korea","Natural Disasters Risk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,NA
"KOR","Republic of Korea","NEET",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.04933739,NA,NA,NA,NA
"KOR","Republic of Korea","Perception of Corruption",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-53,NA
"KOR","Republic of Korea","Police Officers per 100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.039
"KOR","Republic of Korea","Political Terror",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA
"KOR","Republic of Korea","Prevalence of Infectious Disease (deaths per 100,000)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690.243626318477,NA
"KOR","Republic of Korea","Regime Persistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19,NA
"KOR","Republic of Korea","Regulatory Quality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.11430299282074,NA
"KOR","Republic of Korea","Remoteness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.5960845947266,NA,NA
"KOR","Republic of Korea","Resource Rent Dependence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018652411,NA,NA
"KOR","Republic of Korea","Restricted Gender Physical integrity Value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.127890909090909,NA,NA,NA
"KOR","Republic of Korea","Rule of Law",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.14164233207703,NA
"KOR","Republic of Korea","Socio-Economic Vulnerability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA
"KOR","Republic of Korea","Unemployment Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.65199995040894,NA
"KOR","Republic of Korea","Uprooted people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA
"KOR","Republic of Korea","Urbanisation Growth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594291,NA
"KOR","Republic of Korea","Violent Conflict Risk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"KOR","Republic of Korea","Voice and Accountability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.625162184238434,NA
"KOR","Republic of Korea","Women in Labour Force",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-50,NA,NA
"KWT","Kuwait","Access to justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.803843923,NA
"KWT","Kuwait","Aid Dependency",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"KWT","Kuwait","Armed Security Officers per 100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.562
"KWT","Kuwait","Battle Related Deaths Per Capita (log)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"KWT","Kuwait","Core civil society index",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.435768268,NA
"KWT","Kuwait","Deaths by non-state actors per capita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"KWT","Kuwait","Decentralised Elections",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"KWT","Kuwait","Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.611,NA,NA
"KWT","Kuwait","Environmental Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-65.06,NA
"KWT","Kuwait","Food Security",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA
"KWT","Kuwait","Formal Alliances",NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,NA,NA,NA,NA,NA
"KWT","Kuwait","GDP Growth Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0219331853090734,NA,NA
"KWT","Kuwait","Gender Inequality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.335,NA,NA
"KWT","Kuwait","General government gross debt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.585,NA,NA
"KWT","Kuwait","Government Effectiveness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18044488132,NA
"KWT","Kuwait","Homicide Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7838442779978,NA,NA,NA,NA,NA
"KWT","Kuwait","Horizontal inequality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.954748377,NA
"KWT","Kuwait","Impact of Terrorism",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.801,NA
"KWT","Kuwait","Judicial Constraints on Executive Power",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.635912603,NA
"KWT","Kuwait","Legislative Constraints on Executive Power",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.844612958,NA
"KWT","Kuwait","Level of Violent Criminal Activity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33333333333333,NA
"KWT","Kuwait","Males in Labour Force",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-84.5,NA,NA
"KWT","Kuwait","Natural Disasters Risk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,NA
"KWT","Kuwait","Perception of Corruption",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-41,NA
"KWT","Kuwait","Police Officers per 100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5
"KWT","Kuwait","Political Terror",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.66666666666667,NA,NA
"KWT","Kuwait","Prevalence of Infectious Disease (deaths per 100,000)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.127523259893,NA
"KWT","Kuwait","Regime Persistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24,NA
"KWT","Kuwait","Regulatory Quality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0738063901662827,NA
"KWT","Kuwait","Remoteness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4614162445068,NA,NA
"KWT","Kuwait","Resource Rent Dependence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.13122314,NA,NA
"KWT","Kuwait","Rule of Law",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0326305031776428,NA
"KWT","Kuwait","Socio-Economic Vulnerability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,NA
"KWT","Kuwait","Unemployment Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.43899989128113,NA
"KWT","Kuwait","Uprooted people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,NA
"KWT","Kuwait","Urbanisation Growth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.94047,NA
"KWT","Kuwait","Violent Conflict Risk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA
"KWT","Kuwait","Voice and Accountability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.694389700889587,NA
"KWT","Kuwait","Women in Labour Force",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-48.4,NA,NA
"LAO","Lao People's Democratic Republic","Access to justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.530387127,NA
"LAO","Lao People's Democratic Republic","Aid Dependency",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,NA
"LAO","Lao People's Democratic Republic","Armed Security Officers per 100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.637
"LAO","Lao People's Democratic Republic","Battle Related Deaths Per Capita (log)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"LAO","Lao People's Democratic Republic","Control over territory",NA,NA,NA,NA,NA,NA,NA,NA,NA,-92.5,NA,NA,NA,NA,NA
"LAO","Lao People's Democratic Republic","Core civil society index",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.232066063,NA
"LAO","Lao People's Democratic Republic","Deaths by non-state actors per capita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"LAO","Lao People's Democratic Republic","Decentralised Elections",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.198193959,NA
"LAO","Lao People's Democratic Republic","Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.474,NA,NA
"LAO","Lao People's Democratic Republic","Environmental Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-51.18,NA
"LAO","Lao People's Democratic Republic","Food Security",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,NA
"LAO","Lao People's Democratic Republic","Formal Alliances",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"LAO","Lao People's Democratic Republic","GDP Growth Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0506602985269282,NA,NA
"LAO","Lao People's Democratic Republic","Gender Inequality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.468,NA,NA
"LAO","Lao People's Democratic Republic","General government gross debt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.323,NA
"LAO","Lao People's Democratic Republic","GINI Coefficient",NA,NA,NA,NA,NA,NA,NA,NA,NA,37.88999939,NA,NA,NA,NA,NA
"LAO","Lao People's Democratic Republic","Government Effectiveness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.385475516319275,NA
"LAO","Lao People's Democratic Republic","Homicide Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.86770525329009,NA,NA
"LAO","Lao People's Democratic Republic","Horizontal inequality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.597013755,NA
"LAO","Lao People's Democratic Republic","Impact of Terrorism",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.964,NA
"LAO","Lao People's Democratic Republic","Judicial Constraints on Executive Power",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.519430552,NA
"LAO","Lao People's Democratic Republic","Legislative Constraints on Executive Power",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.366883507,NA
"LAO","Lao People's Democratic Republic","Level of Violent Criminal Activity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33333333333333,NA
"LAO","Lao People's Democratic Republic","Males in Labour Force",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-77,NA,NA
"LAO","Lao People's Democratic Republic","Natural Disasters Risk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7,NA
"LAO","Lao People's Democratic Republic","NEET",NA,NA,NA,NA,NA,NA,NA,5.1,NA,NA,NA,NA,NA,NA,NA
"LAO","Lao People's Democratic Republic","Perception of Corruption",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30,NA
"LAO","Lao People's Democratic Republic","Police Officers per 100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.5
"LAO","Lao People's Democratic Republic","Political Terror",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
"LAO","Lao People's Democratic Republic","Prevalence of Infectious Disease (deaths per 100,000)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,826.719198726626,NA
"LAO","Lao People's Democratic Republic","Regime Persistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-41,NA
"LAO","Lao People's Democratic Republic","Regulatory Quality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.725071310997009,NA
"LAO","Lao People's Democratic Republic","Remoteness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.738224029541,NA,NA
"LAO","Lao People's Democratic Republic","Resource Rent Dependence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.63250192,NA,NA
"LAO","Lao People's Democratic Republic","Restricted Gender Physical integrity Value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5321,NA,NA,NA
"LAO","Lao People's Democratic Republic","Rule of Law",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.765127241611481,NA
"LAO","Lao People's Democratic Republic","Socio-Economic Vulnerability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA
"LAO","Lao People's Democratic Republic","Unemployment Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48399996757507,NA
"LAO","Lao People's Democratic Republic","Uprooted people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"LAO","Lao People's Democratic Republic","Urbanisation Growth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.06412,NA
"LAO","Lao People's Democratic Republic","Violent Conflict Risk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,NA
"LAO","Lao People's Democratic Republic","Voice and Accountability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.72922110557556,NA
"LAO","Lao People's Democratic Republic","Women in Labour Force",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-77.7,NA,NA
"LBN","Lebanon","Access to justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.464776306,NA
"LBN","Lebanon","Aid Dependency",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,NA
"LBN","Lebanon","Armed Security Officers per 100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.499
"LBN","Lebanon","Battle Related Deaths Per Capita (log)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"LBN","Lebanon","Control over territory",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-81.25,NA,NA
"LBN","Lebanon","Core civil society index",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.83538727,NA
"LBN","Lebanon","Deaths by non-state actors per capita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.03868335909911,NA
"LBN","Lebanon","Decentralised Elections",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.113902759,NA
"LBN","Lebanon","Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.656,NA,NA
"LBN","Lebanon","Environmental Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-71.69,NA
"LBN","Lebanon","Food Security",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"LBN","Lebanon","Formal Alliances",NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,NA,NA,NA,NA,NA
"LBN","Lebanon","GDP Growth Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0356862143908335,NA,NA
"LBN","Lebanon","Gender Inequality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.381,NA,NA
"LBN","Lebanon","General government gross debt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.424,NA,NA
"LBN","Lebanon","GINI Coefficient",NA,NA,NA,NA,NA,NA,NA,NA,NA,51.09999847,NA,NA,NA,NA,NA
"LBN","Lebanon","Government Effectiveness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.528524875640869,NA
"LBN","Lebanon","Homicide Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.94821649147809,NA,NA
"LBN","Lebanon","Horizontal inequality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.731360657,NA
"LBN","Lebanon","Impact of Terrorism",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.638,NA
"LBN","Lebanon","Judicial Constraints on Executive Power",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.32773606,NA
"LBN","Lebanon","Legislative Constraints on Executive Power",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.554082312,NA
"LBN","Lebanon","Level of Violent Criminal Activity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33333333333333,NA
"LBN","Lebanon","Males in Labour Force",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70.3,NA,NA
"LBN","Lebanon","Natural Disasters Risk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,NA
"LBN","Lebanon","NEET",NA,NA,NA,NA,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LBN","Lebanon","Perception of Corruption",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28,NA
"LBN","Lebanon","Police Officers per 100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.61
"LBN","Lebanon","Political Terror",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.66666666666667,NA,NA
"LBN","Lebanon","Prevalence of Infectious Disease (deaths per 100,000)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,431.997695933665,NA
"LBN","Lebanon","Regime Persistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12,NA
"LBN","Lebanon","Regulatory Quality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.343141108751297,NA
"LBN","Lebanon","Remoteness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81391716003418,NA,NA
"LBN","Lebanon","Resource Rent Dependence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001787809,NA,NA
"LBN","Lebanon","Restricted Gender Physical integrity Value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2488,NA,NA,NA
"LBN","Lebanon","Rule of Law",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.858584702014923,NA
"LBN","Lebanon","Socio-Economic Vulnerability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,NA
"LBN","Lebanon","Unemployment Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.78399991989136,NA
"LBN","Lebanon","Uprooted people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA
"LBN","Lebanon","Urbanisation Growth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75645,NA
"LBN","Lebanon","Violent Conflict Risk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,NA
"LBN","Lebanon","Voice and Accountability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.522965550422668,NA
"LBN","Lebanon","Women in Labour Force",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.5,NA,NA
"LBR","Liberia","Access to justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.653761407,NA
"LBR","Liberia","Aid Dependency",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,NA
"LBR","Liberia","Armed Security Officers per 100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.066
"LBR","Liberia","Battle Related Deaths Per Capita (log)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"LBR","Liberia","Control over territory",NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.33333333,NA,NA,NA,NA,NA
"LBR","Liberia","Core civil society index",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.941456257,NA
"LBR","Liberia","Deaths by non-state actors per capita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"LBR","Liberia","Decentralised Elections",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.368501953,NA
"LBR","Liberia","Education",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.423,NA,NA
"LBR","Liberia","Environmental Health",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46.88,NA
"LBR","Liberia","Food Security",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3,NA
"LBR","Liberia","Formal Alliances",NA,NA,NA,NA,NA,NA,NA,NA,NA,-4,NA,NA,NA,NA,NA
"LBR","Liberia","GDP Growth Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0134992489120489,NA,NA
"LBR","Liberia","Gender Inequality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.649,NA,NA
"LBR","Liberia","General government gross debt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.799,NA
"LBR","Liberia","GINI Coefficient",NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA
"LBR","Liberia","Government Effectiveness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31946659088135,NA
"LBR","Liberia","Homicide Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.22183785564019,NA,NA,NA,NA,NA
"LBR","Liberia","Horizontal inequality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.799267523,NA
"LBR","Liberia","Impact of Terrorism",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,NA
"LBR","Liberia","Judicial Constraints on Executive Power",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.654081448,NA
"LBR","Liberia","Legislative Constraints on Executive Power",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.745329864,NA
"LBR","Liberia","Males in Labour Force",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-63.9,NA,NA
"LBR","Liberia","Natural Disasters Risk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,NA
"LBR","Liberia","NEET",NA,NA,NA,NA,NA,NA,NA,19.4,NA,NA,NA,NA,NA,NA,NA
"LBR","Liberia","Perception of Corruption",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-37,NA
"LBR","Liberia","Police Officers per 100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.5
"LBR","Liberia","Political Terror",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA
"LBR","Liberia","Prevalence of Infectious Disease (deaths per 100,000)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,939.521693288075,NA
"LBR","Liberia","Regime Persistance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11,NA
"LBR","Liberia","Regulatory Quality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.948523163795471,NA
"LBR","Liberia","Remoteness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.5988349914551,NA,NA
"LBR","Liberia","Resource Rent Dependence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.44058366,NA,NA
"LBR","Liberia","Restricted Gender Physical integrity Value",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8907,NA,NA,NA
"LBR","Liberia","Rule of Law",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.967626333236694,NA
"LBR","Liberia","Socio-Economic Vulnerability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6,NA
"LBR","Liberia","Unemployment Rate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0019998550415,NA
"LBR","Liberia","Uprooted people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,NA
"LBR","Liberia","Urbanisation Growth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.30593,NA
"LBR","Liberia","Violent Conflict Risk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,NA
"LBR","Liberia","Voice and Accountability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0950270220637321,NA
"LBR","Liberia","Women in Labour Force",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-58,NA,NA
"LBY","Libya","Access to justice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.286846451,NA
"LBY","Libya","Aid Dependency",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,NA
"LBY","Libya","Armed Security Officers per 100,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.167
"LBY","Libya","Battle Related Deaths Per Capita (log)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3077344822984,NA
"LBY","Libya","Control over territory",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-65.25,NA,NA,NA
