"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ITA","NEET","15_29_WOMEN","PC_AGE","A","2013",27.999418,
"ITA","NEET","15_29_WOMEN","PC_AGE","A","2014",28.794689,
"ITA","NEET","15_29_WOMEN","PC_AGE","A","2015",28.463589,
"ITA","NEET","15_29_WOMEN","PC_AGE","A","2016",27.51738,
"ITA","NEET","15_29_WOMEN","PC_AGE","A","2017",26.936104,
"JPN","NEET","20_24","PC_AGE","A","2005",12.306799,
"JPN","NEET","20_24","PC_AGE","A","2006",12.104255,
"JPN","NEET","20_24","PC_AGE","A","2007",12.113625,
"JPN","NEET","20_24","PC_AGE","A","2008",11.084065,
"JPN","NEET","20_24","PC_AGE","A","2009",12.572576,
"JPN","NEET","20_24","PC_AGE","A","2010",12.378365,
"JPN","NEET","20_24","PC_AGE","A","2011",12.050763,
"JPN","NEET","20_24","PC_AGE","A","2012",12.356253,
"JPN","NEET","20_24","PC_AGE","A","2013",11.046296,
"JPN","NEET","20_24","PC_AGE","A","2014",10.084141,
"JPN","NEET","15_29","PC_AGE","A","2005",12.403982,
"JPN","NEET","15_29","PC_AGE","A","2006",12.038647,
"JPN","NEET","15_29","PC_AGE","A","2007",11.671296,
"JPN","NEET","15_29","PC_AGE","A","2008",11.345651,
"JPN","NEET","15_29","PC_AGE","A","2009",12.200111,
"JPN","NEET","15_29","PC_AGE","A","2010",11.961289,
"JPN","NEET","15_29","PC_AGE","A","2011",11.705898,
"JPN","NEET","15_29","PC_AGE","A","2012",11.501273,
"JPN","NEET","15_29","PC_AGE","A","2013",10.834349,
"JPN","NEET","15_29","PC_AGE","A","2014",9.8242168,
"JPN","NEET","15_19_MEN","PC_AGE","A","2005",4.7258139,
"JPN","NEET","15_19_MEN","PC_AGE","A","2006",4.6435103,
"JPN","NEET","15_19_MEN","PC_AGE","A","2007",4.1795707,
"JPN","NEET","15_19_MEN","PC_AGE","A","2008",3.8269329,
"JPN","NEET","15_19_MEN","PC_AGE","A","2009",4.8896174,
"JPN","NEET","15_19_MEN","PC_AGE","A","2010",4.8386593,
"JPN","NEET","15_19_MEN","PC_AGE","A","2011",5.0619025,
"JPN","NEET","15_19_MEN","PC_AGE","A","2012",4.1804986,
"JPN","NEET","15_19_MEN","PC_AGE","A","2013",4.7920961,
"JPN","NEET","15_19_MEN","PC_AGE","A","2014",3.9321637,
"JPN","NEET","20_24_MEN","PC_AGE","A","2005",10.223502,
"JPN","NEET","20_24_MEN","PC_AGE","A","2006",9.526269,
"JPN","NEET","20_24_MEN","PC_AGE","A","2007",9.2219038,
"JPN","NEET","20_24_MEN","PC_AGE","A","2008",8.8785496,
"JPN","NEET","20_24_MEN","PC_AGE","A","2009",10.774923,
"JPN","NEET","20_24_MEN","PC_AGE","A","2010",10.579259,
"JPN","NEET","20_24_MEN","PC_AGE","A","2011",10.278953,
"JPN","NEET","20_24_MEN","PC_AGE","A","2012",10.175148,
"JPN","NEET","20_24_MEN","PC_AGE","A","2013",9.5691185,
"JPN","NEET","20_24_MEN","PC_AGE","A","2014",8.6831303,
"JPN","NEET","15_29_MEN","PC_AGE","A","2005",8.3689976,
"JPN","NEET","15_29_MEN","PC_AGE","A","2006",7.9466233,
"JPN","NEET","15_29_MEN","PC_AGE","A","2007",7.574388,
"JPN","NEET","15_29_MEN","PC_AGE","A","2008",7.5238228,
"JPN","NEET","15_29_MEN","PC_AGE","A","2009",8.9199333,
"JPN","NEET","15_29_MEN","PC_AGE","A","2010",8.7959909,
"JPN","NEET","15_29_MEN","PC_AGE","A","2011",8.6461382,
"JPN","NEET","15_29_MEN","PC_AGE","A","2012",8.2841721,
"JPN","NEET","15_29_MEN","PC_AGE","A","2013",8.4290895,
"JPN","NEET","15_29_MEN","PC_AGE","A","2014",7.2814903,
"JPN","NEET","15_19_WOMEN","PC_AGE","A","2005",4.9966106,
"JPN","NEET","15_19_WOMEN","PC_AGE","A","2006",4.4048104,
"JPN","NEET","15_19_WOMEN","PC_AGE","A","2007",4.4651628,
"JPN","NEET","15_19_WOMEN","PC_AGE","A","2008",4.4017954,
"JPN","NEET","15_19_WOMEN","PC_AGE","A","2009",4.9425545,
"JPN","NEET","15_19_WOMEN","PC_AGE","A","2010",4.2649212,
"JPN","NEET","15_19_WOMEN","PC_AGE","A","2011",4.5413165,
"JPN","NEET","15_19_WOMEN","PC_AGE","A","2012",3.4783463,
"JPN","NEET","15_19_WOMEN","PC_AGE","A","2013",3.3249929,
"JPN","NEET","15_19_WOMEN","PC_AGE","A","2014",3.4506619,
"JPN","NEET","20_24_WOMEN","PC_AGE","A","2005",14.454304,
"JPN","NEET","20_24_WOMEN","PC_AGE","A","2006",14.783924,
"JPN","NEET","20_24_WOMEN","PC_AGE","A","2007",15.129844,
"JPN","NEET","20_24_WOMEN","PC_AGE","A","2008",13.364569,
"JPN","NEET","20_24_WOMEN","PC_AGE","A","2009",14.468846,
"JPN","NEET","20_24_WOMEN","PC_AGE","A","2010",14.262371,
"JPN","NEET","20_24_WOMEN","PC_AGE","A","2011",13.857025,
"JPN","NEET","20_24_WOMEN","PC_AGE","A","2012",14.569581,
"JPN","NEET","20_24_WOMEN","PC_AGE","A","2013",12.605895,
"JPN","NEET","20_24_WOMEN","PC_AGE","A","2014",11.518102,
"JPN","NEET","15_29_WOMEN","PC_AGE","A","2005",16.577629,
"JPN","NEET","15_29_WOMEN","PC_AGE","A","2006",16.274731,
"JPN","NEET","15_29_WOMEN","PC_AGE","A","2007",15.964781,
"JPN","NEET","15_29_WOMEN","PC_AGE","A","2008",15.344188,
"JPN","NEET","15_29_WOMEN","PC_AGE","A","2009",15.610286,
"JPN","NEET","15_29_WOMEN","PC_AGE","A","2010",15.277879,
"JPN","NEET","15_29_WOMEN","PC_AGE","A","2011",14.903204,
"JPN","NEET","15_29_WOMEN","PC_AGE","A","2012",14.853707,
"JPN","NEET","15_29_WOMEN","PC_AGE","A","2013",13.360121,
"JPN","NEET","15_29_WOMEN","PC_AGE","A","2014",12.497087,
"LUX","NEET","15_19_MEN","PC_AGE","A","1997",5.3591137,
"LUX","NEET","15_19_MEN","PC_AGE","A","1998",6.4290085,
"LUX","NEET","15_19_MEN","PC_AGE","A","1999",3.6298556,
"LUX","NEET","15_19_MEN","PC_AGE","A","2000",1.6199443,
"LUX","NEET","15_19_MEN","PC_AGE","A","2001",1.5780245,
"LUX","NEET","15_19_MEN","PC_AGE","A","2002",1.6787406,
"LUX","NEET","15_19_MEN","PC_AGE","A","2003",2.2917788,
"LUX","NEET","15_19_MEN","PC_AGE","A","2004",2.3794832,
"LUX","NEET","15_19_MEN","PC_AGE","A","2005",1.8659353,
"LUX","NEET","15_19_MEN","PC_AGE","A","2006",4.4050798,
"LUX","NEET","15_19_MEN","PC_AGE","A","2007",2.4572725,
"LUX","NEET","15_19_MEN","PC_AGE","A","2008",2.6889036,
"LUX","NEET","15_19_MEN","PC_AGE","A","2009",4.3035688,
"LUX","NEET","15_19_MEN","PC_AGE","A","2010",10.478146,
"LUX","NEET","15_19_MEN","PC_AGE","A","2011",2.2247906,
"LUX","NEET","15_19_MEN","PC_AGE","A","2012",4.5031829,
"LUX","NEET","15_19_MEN","PC_AGE","A","2013",4.5619578,
"LUX","NEET","15_19_MEN","PC_AGE","A","2014",1.0583761,
"LUX","NEET","15_19_MEN","PC_AGE","A","2017",3.0617046,
"LUX","NEET","20_24_MEN","PC_AGE","A","1997",5.3861814,
"LUX","NEET","20_24_MEN","PC_AGE","A","1998",4.9363179,
"LUX","NEET","20_24_MEN","PC_AGE","A","1999",6.9473147,
"LUX","NEET","20_24_MEN","PC_AGE","A","2000",3.7973216,
"LUX","NEET","20_24_MEN","PC_AGE","A","2001",7.1964517,
"LUX","NEET","20_24_MEN","PC_AGE","A","2002",2.513581,
"LUX","NEET","20_24_MEN","PC_AGE","A","2003",6.6366663,
"LUX","NEET","20_24_MEN","PC_AGE","A","2004",7.3774672,
"LUX","NEET","20_24_MEN","PC_AGE","A","2005",6.9768596,
"LUX","NEET","20_24_MEN","PC_AGE","A","2006",9.1819792,
"LUX","NEET","20_24_MEN","PC_AGE","A","2007",10.318409,
"LUX","NEET","20_24_MEN","PC_AGE","A","2008",7.0870605,
"LUX","NEET","20_24_MEN","PC_AGE","A","2009",11.950522,
"LUX","NEET","20_24_MEN","PC_AGE","A","2010",7.3536768,
"LUX","NEET","20_24_MEN","PC_AGE","A","2011",4.1068373,
"LUX","NEET","20_24_MEN","PC_AGE","A","2012",11.68496,
"LUX","NEET","20_24_MEN","PC_AGE","A","2013",11.907494,
"LUX","NEET","20_24_MEN","PC_AGE","A","2014",11.768558,
"LUX","NEET","20_24_MEN","PC_AGE","A","2017",11.885793,
"LUX","NEET","15_29_MEN","PC_AGE","A","1997",5.4343534,
"LUX","NEET","15_29_MEN","PC_AGE","A","1998",4.3667145,
"LUX","NEET","15_29_MEN","PC_AGE","A","1999",4.9447351,
"LUX","NEET","15_29_MEN","PC_AGE","A","2000",3.355212,
"LUX","NEET","15_29_MEN","PC_AGE","A","2001",4.7892971,
"LUX","NEET","15_29_MEN","PC_AGE","A","2002",3.4582384,
"LUX","NEET","15_29_MEN","PC_AGE","A","2003",3.8031571,
"LUX","NEET","15_29_MEN","PC_AGE","A","2004",5.8737731,
"LUX","NEET","15_29_MEN","PC_AGE","A","2005",4.5050845,
"LUX","NEET","15_29_MEN","PC_AGE","A","2006",6.4416671,
"LUX","NEET","15_29_MEN","PC_AGE","A","2007",9.2893753,
"LUX","NEET","15_29_MEN","PC_AGE","A","2008",6.2719469,
"LUX","NEET","15_29_MEN","PC_AGE","A","2009",7.463501,
"LUX","NEET","15_29_MEN","PC_AGE","A","2010",7.2879424,
"LUX","NEET","15_29_MEN","PC_AGE","A","2011",4.3091755,
"LUX","NEET","15_29_MEN","PC_AGE","A","2012",6.7622252,
"LUX","NEET","15_29_MEN","PC_AGE","A","2013",7.2615185,
"LUX","NEET","15_29_MEN","PC_AGE","A","2014",9.7835007,
"LUX","NEET","15_29_MEN","PC_AGE","A","2015",6.9064069,
"LUX","NEET","15_29_MEN","PC_AGE","A","2017",7.899992,
"LUX","NEET","15_19_WOMEN","PC_AGE","A","1997",5.8521838,
"LUX","NEET","15_19_WOMEN","PC_AGE","A","1998",5.8189511,
"LUX","NEET","15_19_WOMEN","PC_AGE","A","1999",6.2857962,
"LUX","NEET","15_19_WOMEN","PC_AGE","A","2000",1.730069,
"LUX","NEET","15_19_WOMEN","PC_AGE","A","2001",2.0406892,
"LUX","NEET","15_19_WOMEN","PC_AGE","A","2002",4.26226,
"LUX","NEET","15_19_WOMEN","PC_AGE","A","2003",1.8758427,
"LUX","NEET","15_19_WOMEN","PC_AGE","A","2004",3.9709377,
"LUX","NEET","15_19_WOMEN","PC_AGE","A","2005",2.5909421,
"LUX","NEET","15_19_WOMEN","PC_AGE","A","2006",3.7367306,
"LUX","NEET","15_19_WOMEN","PC_AGE","A","2007",3.3867583,
"LUX","NEET","15_19_WOMEN","PC_AGE","A","2008",1.5311433,
"LUX","NEET","15_19_WOMEN","PC_AGE","A","2009",1.0424982,
"LUX","NEET","15_19_WOMEN","PC_AGE","A","2010",1.9857556,
"LUX","NEET","15_19_WOMEN","PC_AGE","A","2011",2.380897,
"LUX","NEET","15_19_WOMEN","PC_AGE","A","2012",1.2991509,
"LUX","NEET","15_19_WOMEN","PC_AGE","A","2013",2.3979526,
"LUX","NEET","15_19_WOMEN","PC_AGE","A","2014",3.8639443,
"LUX","NEET","15_19_WOMEN","PC_AGE","A","2017",2.7610657,
"LUX","NEET","20_24_WOMEN","PC_AGE","A","1997",15.42365,
"LUX","NEET","20_24_WOMEN","PC_AGE","A","1998",14.32117,
"LUX","NEET","20_24_WOMEN","PC_AGE","A","1999",12.523248,
"LUX","NEET","20_24_WOMEN","PC_AGE","A","2000",12.705614,
"LUX","NEET","20_24_WOMEN","PC_AGE","A","2001",10.854565,
"LUX","NEET","20_24_WOMEN","PC_AGE","A","2002",11.549927,
"LUX","NEET","20_24_WOMEN","PC_AGE","A","2003",9.646843,
"LUX","NEET","20_24_WOMEN","PC_AGE","A","2004",13.003942,
"LUX","NEET","20_24_WOMEN","PC_AGE","A","2005",11.609923,
"LUX","NEET","20_24_WOMEN","PC_AGE","A","2006",11.314029,
"LUX","NEET","20_24_WOMEN","PC_AGE","A","2007",8.1286354,
"LUX","NEET","20_24_WOMEN","PC_AGE","A","2008",12.787941,
"LUX","NEET","20_24_WOMEN","PC_AGE","A","2009",4.9836907,
"LUX","NEET","20_24_WOMEN","PC_AGE","A","2010",7.6863098,
"LUX","NEET","20_24_WOMEN","PC_AGE","A","2011",13.045975,
"LUX","NEET","20_24_WOMEN","PC_AGE","A","2012",8.9614973,
"LUX","NEET","20_24_WOMEN","PC_AGE","A","2013",4.8297548,
"LUX","NEET","20_24_WOMEN","PC_AGE","A","2014",6.3124352,
"LUX","NEET","20_24_WOMEN","PC_AGE","A","2017",8.4543629,
"LUX","NEET","15_29_WOMEN","PC_AGE","A","1997",17.092356,
"LUX","NEET","15_29_WOMEN","PC_AGE","A","1998",16.738451,
"LUX","NEET","15_29_WOMEN","PC_AGE","A","1999",15.97445,
"LUX","NEET","15_29_WOMEN","PC_AGE","A","2000",12.981985,
"LUX","NEET","15_29_WOMEN","PC_AGE","A","2001",11.590197,
"LUX","NEET","15_29_WOMEN","PC_AGE","A","2002",11.510119,
"LUX","NEET","15_29_WOMEN","PC_AGE","A","2003",10.263186,
"LUX","NEET","15_29_WOMEN","PC_AGE","A","2004",11.674881,
"LUX","NEET","15_29_WOMEN","PC_AGE","A","2005",10.198266,
"LUX","NEET","15_29_WOMEN","PC_AGE","A","2006",10.705957,
"LUX","NEET","15_29_WOMEN","PC_AGE","A","2007",8.6035976,
"LUX","NEET","15_29_WOMEN","PC_AGE","A","2008",10.709317,
"LUX","NEET","15_29_WOMEN","PC_AGE","A","2009",8.422883,
"LUX","NEET","15_29_WOMEN","PC_AGE","A","2010",6.9940128,
"LUX","NEET","15_29_WOMEN","PC_AGE","A","2011",10.236621,
"LUX","NEET","15_29_WOMEN","PC_AGE","A","2012",9.5973759,
"LUX","NEET","15_29_WOMEN","PC_AGE","A","2013",4.871047,
"LUX","NEET","15_29_WOMEN","PC_AGE","A","2014",6.5701427,
"LUX","NEET","15_29_WOMEN","PC_AGE","A","2015",9.9734478,
"LUX","NEET","15_29_WOMEN","PC_AGE","A","2017",7.57865,
"MEX","NEET","15_19_MEN","PC_AGE","A","1997",7.7540436,
"MEX","NEET","15_19_MEN","PC_AGE","A","1998",7.536973,
"MEX","NEET","15_19_MEN","PC_AGE","A","1999",6.2991681,
"MEX","NEET","15_19_MEN","PC_AGE","A","2000",7.6054735,
"MEX","NEET","15_19_MEN","PC_AGE","A","2001",7.2464461,
"MEX","NEET","15_19_MEN","PC_AGE","A","2002",7.418931,
"MEX","NEET","15_19_MEN","PC_AGE","A","2003",8.0933037,
"MEX","NEET","15_19_MEN","PC_AGE","A","2004",7.5857849,
"MEX","NEET","15_19_MEN","PC_AGE","A","2005",8.6805954,
"MEX","NEET","15_19_MEN","PC_AGE","A","2006",8.3455763,
"MEX","NEET","15_19_MEN","PC_AGE","A","2007",9.0287981,
"MEX","NEET","15_19_MEN","PC_AGE","A","2008",9.123745,
"MEX","NEET","15_19_MEN","PC_AGE","A","2009",11.102668,
"MEX","NEET","15_19_MEN","PC_AGE","A","2010",10.398172,
"MEX","NEET","15_19_MEN","PC_AGE","A","2011",10.803974,
"MEX","NEET","15_19_MEN","PC_AGE","A","2012",9.0481424,
"MEX","NEET","15_19_MEN","PC_AGE","A","2013",8.8667021,
"MEX","NEET","15_19_MEN","PC_AGE","A","2014",8.5571775,
"MEX","NEET","15_19_MEN","PC_AGE","A","2015",8.0854464,
"MEX","NEET","15_19_MEN","PC_AGE","A","2016",8.0676212,
"MEX","NEET","15_19_MEN","PC_AGE","A","2017",7.696578,
"MEX","NEET","20_24_MEN","PC_AGE","A","1997",6.8032513,
"MEX","NEET","20_24_MEN","PC_AGE","A","1998",6.3568726,
"MEX","NEET","20_24_MEN","PC_AGE","A","1999",5.0665941,
"MEX","NEET","20_24_MEN","PC_AGE","A","2000",6.0413065,
"MEX","NEET","20_24_MEN","PC_AGE","A","2001",5.5630474,
"MEX","NEET","20_24_MEN","PC_AGE","A","2002",6.3847013,
"MEX","NEET","20_24_MEN","PC_AGE","A","2003",6.8174677,
"MEX","NEET","20_24_MEN","PC_AGE","A","2004",7.1078482,
"MEX","NEET","20_24_MEN","PC_AGE","A","2005",8.1160679,
"MEX","NEET","20_24_MEN","PC_AGE","A","2006",7.5758028,
"MEX","NEET","20_24_MEN","PC_AGE","A","2007",8.2187805,
"MEX","NEET","20_24_MEN","PC_AGE","A","2008",8.2328672,
"MEX","NEET","20_24_MEN","PC_AGE","A","2009",10.887387,
"MEX","NEET","20_24_MEN","PC_AGE","A","2010",10.69733,
"MEX","NEET","20_24_MEN","PC_AGE","A","2011",11.086934,
"MEX","NEET","20_24_MEN","PC_AGE","A","2012",10.486747,
"MEX","NEET","20_24_MEN","PC_AGE","A","2013",9.8870716,
"MEX","NEET","20_24_MEN","PC_AGE","A","2014",10.298164,
"MEX","NEET","20_24_MEN","PC_AGE","A","2015",9.7711535,
"MEX","NEET","20_24_MEN","PC_AGE","A","2016",9.3908768,
"MEX","NEET","20_24_MEN","PC_AGE","A","2017",8.0162544,
"MEX","NEET","15_29_MEN","PC_AGE","A","1997",6.5658636,
"MEX","NEET","15_29_MEN","PC_AGE","A","1998",6.4825187,
"MEX","NEET","15_29_MEN","PC_AGE","A","1999",5.3289638,
"MEX","NEET","15_29_MEN","PC_AGE","A","2000",6.1532769,
"MEX","NEET","15_29_MEN","PC_AGE","A","2001",6.0007749,
"MEX","NEET","15_29_MEN","PC_AGE","A","2002",6.3542137,
"MEX","NEET","15_29_MEN","PC_AGE","A","2003",6.8946619,
"MEX","NEET","15_29_MEN","PC_AGE","A","2004",6.8419938,
"MEX","NEET","15_29_MEN","PC_AGE","A","2005",8.1628189,
"MEX","NEET","15_29_MEN","PC_AGE","A","2006",7.6060209,
"MEX","NEET","15_29_MEN","PC_AGE","A","2007",8.4398136,
"MEX","NEET","15_29_MEN","PC_AGE","A","2008",8.2275019,
"MEX","NEET","15_29_MEN","PC_AGE","A","2009",10.591629,
"MEX","NEET","15_29_MEN","PC_AGE","A","2010",10.275764,
"MEX","NEET","15_29_MEN","PC_AGE","A","2011",10.526784,
"MEX","NEET","15_29_MEN","PC_AGE","A","2012",9.4572887,
"MEX","NEET","15_29_MEN","PC_AGE","A","2013",9.3615303,
"MEX","NEET","15_29_MEN","PC_AGE","A","2014",9.4156494,
"MEX","NEET","15_29_MEN","PC_AGE","A","2015",8.6794901,
"MEX","NEET","15_29_MEN","PC_AGE","A","2016",8.6995153,
"MEX","NEET","15_29_MEN","PC_AGE","A","2017",7.9044585,
"MEX","NEET","15_19_WOMEN","PC_AGE","A","1997",29.557306,
"MEX","NEET","15_19_WOMEN","PC_AGE","A","1998",30.789125,
"MEX","NEET","15_19_WOMEN","PC_AGE","A","1999",28.928543,
"MEX","NEET","15_19_WOMEN","PC_AGE","A","2000",29.004717,
"MEX","NEET","15_19_WOMEN","PC_AGE","A","2001",28.230213,
"MEX","NEET","15_19_WOMEN","PC_AGE","A","2002",27.440958,
"MEX","NEET","15_19_WOMEN","PC_AGE","A","2003",27.835901,
"MEX","NEET","15_19_WOMEN","PC_AGE","A","2004",26.283161,
"MEX","NEET","15_19_WOMEN","PC_AGE","A","2005",25.559519,
"MEX","NEET","15_19_WOMEN","PC_AGE","A","2006",24.375778,
"MEX","NEET","15_19_WOMEN","PC_AGE","A","2007",24.409142,
"MEX","NEET","15_19_WOMEN","PC_AGE","A","2008",25.57666,
"MEX","NEET","15_19_WOMEN","PC_AGE","A","2009",24.866083,
"MEX","NEET","15_19_WOMEN","PC_AGE","A","2010",24.899466,
"MEX","NEET","15_19_WOMEN","PC_AGE","A","2011",25.583433,
"MEX","NEET","15_19_WOMEN","PC_AGE","A","2012",24.991522,
"MEX","NEET","15_19_WOMEN","PC_AGE","A","2013",21.99753,
"MEX","NEET","15_19_WOMEN","PC_AGE","A","2014",22.312326,
"MEX","NEET","15_19_WOMEN","PC_AGE","A","2015",21.15382,
"MEX","NEET","15_19_WOMEN","PC_AGE","A","2016",21.013525,
"MEX","NEET","15_19_WOMEN","PC_AGE","A","2017",20.404209,
"MEX","NEET","20_24_WOMEN","PC_AGE","A","1997",48.51202,
"MEX","NEET","20_24_WOMEN","PC_AGE","A","1998",46.714039,
"MEX","NEET","20_24_WOMEN","PC_AGE","A","1999",45.098423,
"MEX","NEET","20_24_WOMEN","PC_AGE","A","2000",45.807877,
"MEX","NEET","20_24_WOMEN","PC_AGE","A","2001",45.989708,
"MEX","NEET","20_24_WOMEN","PC_AGE","A","2002",44.841702,
"MEX","NEET","20_24_WOMEN","PC_AGE","A","2003",46.824432,
"MEX","NEET","20_24_WOMEN","PC_AGE","A","2004",46.158607,
"MEX","NEET","20_24_WOMEN","PC_AGE","A","2005",41.635708,
"MEX","NEET","20_24_WOMEN","PC_AGE","A","2006",41.371052,
"MEX","NEET","20_24_WOMEN","PC_AGE","A","2007",40.654057,
"MEX","NEET","20_24_WOMEN","PC_AGE","A","2008",41.6381,
"MEX","NEET","20_24_WOMEN","PC_AGE","A","2009",43.154915,
"MEX","NEET","20_24_WOMEN","PC_AGE","A","2010",40.92654,
"MEX","NEET","20_24_WOMEN","PC_AGE","A","2011",40.678905,
"MEX","NEET","20_24_WOMEN","PC_AGE","A","2012",39.178806,
"MEX","NEET","20_24_WOMEN","PC_AGE","A","2013",39.835899,
"MEX","NEET","20_24_WOMEN","PC_AGE","A","2014",39.431618,
"MEX","NEET","20_24_WOMEN","PC_AGE","A","2015",40.528023,
"MEX","NEET","20_24_WOMEN","PC_AGE","A","2016",39.619518,
"MEX","NEET","20_24_WOMEN","PC_AGE","A","2017",39.153564,
"MEX","NEET","15_29_WOMEN","PC_AGE","A","1997",42.648815,
"MEX","NEET","15_29_WOMEN","PC_AGE","A","1998",42.722866,
"MEX","NEET","15_29_WOMEN","PC_AGE","A","1999",41.616558,
"MEX","NEET","15_29_WOMEN","PC_AGE","A","2000",41.664909,
"MEX","NEET","15_29_WOMEN","PC_AGE","A","2001",41.713097,
"MEX","NEET","15_29_WOMEN","PC_AGE","A","2002",40.622021,
"MEX","NEET","15_29_WOMEN","PC_AGE","A","2003",41.589062,
"MEX","NEET","15_29_WOMEN","PC_AGE","A","2004",40.43446,
"MEX","NEET","15_29_WOMEN","PC_AGE","A","2005",37.859997,
"MEX","NEET","15_29_WOMEN","PC_AGE","A","2006",37.171024,
"MEX","NEET","15_29_WOMEN","PC_AGE","A","2007",36.765583,
"MEX","NEET","15_29_WOMEN","PC_AGE","A","2008",37.405113,
"MEX","NEET","15_29_WOMEN","PC_AGE","A","2009",37.583237,
"MEX","NEET","15_29_WOMEN","PC_AGE","A","2010",36.525806,
"MEX","NEET","15_29_WOMEN","PC_AGE","A","2011",37.048828,
"MEX","NEET","15_29_WOMEN","PC_AGE","A","2012",35.866543,
"MEX","NEET","15_29_WOMEN","PC_AGE","A","2013",34.737572,
"MEX","NEET","15_29_WOMEN","PC_AGE","A","2014",35.075737,
"MEX","NEET","15_29_WOMEN","PC_AGE","A","2015",34.974686,
"MEX","NEET","15_29_WOMEN","PC_AGE","A","2016",34.539242,
"MEX","NEET","15_29_WOMEN","PC_AGE","A","2017",34.212479,
"NLD","NEET","15_19_MEN","PC_AGE","A","1997",2.1551723,
"NLD","NEET","15_19_MEN","PC_AGE","A","1998",2.6030369,
"NLD","NEET","15_19_MEN","PC_AGE","A","1999",2.7956989,
"NLD","NEET","15_19_MEN","PC_AGE","A","2001",1.9396552,
"NLD","NEET","15_19_MEN","PC_AGE","A","2002",3.3684211,
"NLD","NEET","15_19_MEN","PC_AGE","A","2003",2.9723992,
"NLD","NEET","15_19_MEN","PC_AGE","A","2004",2.5210085,
"NLD","NEET","15_19_MEN","PC_AGE","A","2005",3.2786884,
"NLD","NEET","15_19_MEN","PC_AGE","A","2006",2.3504274,
"NLD","NEET","15_19_MEN","PC_AGE","A","2007",3.8492482,
"NLD","NEET","15_19_MEN","PC_AGE","A","2008",2.2088354,
"NLD","NEET","15_19_MEN","PC_AGE","A","2009",3.9790919,
"NLD","NEET","15_19_MEN","PC_AGE","A","2010",3.2064128,
"NLD","NEET","15_19_MEN","PC_AGE","A","2011",3.4552846,
"NLD","NEET","15_19_MEN","PC_AGE","A","2012",2.2385557,
"NLD","NEET","15_19_MEN","PC_AGE","A","2013",4.1364598,
"NLD","NEET","15_19_MEN","PC_AGE","A","2014",3.8596866,
"NLD","NEET","15_19_MEN","PC_AGE","A","2015",3.7350311,
"NLD","NEET","15_19_MEN","PC_AGE","A","2016",3.9701169,
"NLD","NEET","15_19_MEN","PC_AGE","A","2017",3.8278422,
"NLD","NEET","20_24_MEN","PC_AGE","A","1997",4.9603176,
"NLD","NEET","20_24_MEN","PC_AGE","A","1998",5.7971015,
"NLD","NEET","20_24_MEN","PC_AGE","A","1999",4.6025105,
"NLD","NEET","20_24_MEN","PC_AGE","A","2001",4.1850219,
"NLD","NEET","20_24_MEN","PC_AGE","A","2002",4.2918453,
"NLD","NEET","20_24_MEN","PC_AGE","A","2003",6.6810346,
"NLD","NEET","20_24_MEN","PC_AGE","A","2004",7.5593953,
"NLD","NEET","20_24_MEN","PC_AGE","A","2005",7.8431373,
"NLD","NEET","20_24_MEN","PC_AGE","A","2006",4.2128601,
"NLD","NEET","20_24_MEN","PC_AGE","A","2007",5.1497288,
"NLD","NEET","20_24_MEN","PC_AGE","A","2008",4.8218031,
"NLD","NEET","20_24_MEN","PC_AGE","A","2009",7.6338053,
"NLD","NEET","20_24_MEN","PC_AGE","A","2010",7.3921971,
"NLD","NEET","20_24_MEN","PC_AGE","A","2011",6.4646463,
"NLD","NEET","20_24_MEN","PC_AGE","A","2012",6.1622024,
"NLD","NEET","20_24_MEN","PC_AGE","A","2013",8.9483089,
"NLD","NEET","20_24_MEN","PC_AGE","A","2014",9.5841904,
"NLD","NEET","20_24_MEN","PC_AGE","A","2015",8.6234283,
"NLD","NEET","20_24_MEN","PC_AGE","A","2016",8.3894272,
"NLD","NEET","20_24_MEN","PC_AGE","A","2017",7.9326472,
"NLD","NEET","15_29_MEN","PC_AGE","A","1997",4.8237476,
"NLD","NEET","15_29_MEN","PC_AGE","A","1998",4.6835442,
"NLD","NEET","15_29_MEN","PC_AGE","A","1999",4.2416453,
"NLD","NEET","15_29_MEN","PC_AGE","A","2001",3.4098816,
"NLD","NEET","15_29_MEN","PC_AGE","A","2002",4.3025675,
"NLD","NEET","15_29_MEN","PC_AGE","A","2003",5.5322127,
"NLD","NEET","15_29_MEN","PC_AGE","A","2004",5.7827926,
"NLD","NEET","15_29_MEN","PC_AGE","A","2005",5.8450704,
"NLD","NEET","15_29_MEN","PC_AGE","A","2006",4.4572248,
"NLD","NEET","15_29_MEN","PC_AGE","A","2007",4.9663706,
"NLD","NEET","15_29_MEN","PC_AGE","A","2008",3.4698126,
"NLD","NEET","15_29_MEN","PC_AGE","A","2009",6.0907412,
"NLD","NEET","15_29_MEN","PC_AGE","A","2010",5.9589043,
"NLD","NEET","15_29_MEN","PC_AGE","A","2011",5.9507523,
"NLD","NEET","15_29_MEN","PC_AGE","A","2012",5.4235649,
"NLD","NEET","15_29_MEN","PC_AGE","A","2013",8.3229761,
"NLD","NEET","15_29_MEN","PC_AGE","A","2014",8.1680183,
"NLD","NEET","15_29_MEN","PC_AGE","A","2015",7.3502593,
