ref_area.label,indicator.label,source.label,sex.label,time,obs_value,obs_status.label,note_indicator.label,note_source.label
Kiribati,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",KIR - PC - Population Census,Sex: Male,2015,46.19,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Kiribati,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",KIR - PC - Population Census,Sex: Female,2015,47.5973,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Kosovo,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",KOS - LFS - Labour force survey,Sex: Total,2012,35.1294,,,Repository: ILO-STATISTICS - Micro data processing
Kosovo,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",KOS - LFS - Labour force survey,Sex: Male,2012,30.695,,,Repository: ILO-STATISTICS - Micro data processing
Kosovo,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",KOS - LFS - Labour force survey,Sex: Female,2012,40.1056,,,Repository: ILO-STATISTICS - Micro data processing
Kosovo,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",KOS - LFS - Labour force survey,Sex: Total,2014,30.18,,,Age coverage - maximum age: 24 years old
Kosovo,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",KOS - LFS - Labour force survey,Sex: Male,2014,26.62,,,Age coverage - maximum age: 24 years old
Kosovo,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",KOS - LFS - Labour force survey,Sex: Female,2014,34.05,,,Age coverage - maximum age: 24 years old
Kosovo,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",KOS - LFS - Labour force survey,Sex: Total,2015,31.43,,,Age coverage - maximum age: 24 years old
Kosovo,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",KOS - LFS - Labour force survey,Sex: Male,2015,28.27,,,Age coverage - maximum age: 24 years old
Kosovo,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",KOS - LFS - Labour force survey,Sex: Female,2015,34.95,,,Age coverage - maximum age: 24 years old
Kosovo,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",KOS - LFS - Labour force survey,Sex: Total,2016,30.1,,,Age coverage - maximum age: 24 years old
Kosovo,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",KOS - LFS - Labour force survey,Sex: Male,2016,26.48,,,Age coverage - maximum age: 24 years old
Kosovo,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",KOS - LFS - Labour force survey,Sex: Female,2016,34.17,,,Age coverage - maximum age: 24 years old
Kosovo,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",KOS - LFS - Labour force survey,Sex: Total,2017,27.41,,,Employment definition: Excluding own-use production workers
Kosovo,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",KOS - LFS - Labour force survey,Sex: Male,2017,23.78,,,Employment definition: Excluding own-use production workers
Kosovo,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",KOS - LFS - Labour force survey,Sex: Female,2017,31.4,,,Employment definition: Excluding own-use production workers
Kosovo,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",KOS - LFS - Labour force survey,Sex: Total,2018,30.11,,,Employment definition: Excluding own-use production workers
Kosovo,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",KOS - LFS - Labour force survey,Sex: Male,2018,30.22,,,Employment definition: Excluding own-use production workers
Kosovo,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",KOS - LFS - Labour force survey,Sex: Female,2018,29.99,,,Employment definition: Excluding own-use production workers
Kosovo,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",KOS - LFS - Labour force survey,Sex: Total,2019,32.4707,,,Repository: ILO-STATISTICS - Micro data processing
Kosovo,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",KOS - LFS - Labour force survey,Sex: Male,2019,31.1769,,,Repository: ILO-STATISTICS - Micro data processing
Kosovo,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",KOS - LFS - Labour force survey,Sex: Female,2019,33.9078,,,Repository: ILO-STATISTICS - Micro data processing
Lao People's Democratic Republic,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",LAO - LFS - Labour Force Survey,Sex: Total,2010,5.123,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Lao People's Democratic Republic,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",LAO - LFS - Labour Force Survey,Sex: Male,2010,4.337,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Lao People's Democratic Republic,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",LAO - LFS - Labour Force Survey,Sex: Female,2010,5.8913,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Lao People's Democratic Republic,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",LAO - LFS - Labour Force Survey,Sex: Total,2017,42.0752,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Lao People's Democratic Republic,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",LAO - LFS - Labour Force Survey,Sex: Male,2017,39.0715,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Lao People's Democratic Republic,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",LAO - LFS - Labour Force Survey,Sex: Female,2017,44.9176,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Lebanon,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",LBN - HIES - Living Conditions Survey,Sex: Total,2007,21.3,,,Data reference period: February
Lebanon,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",LBN - HIES - Living Conditions Survey,Sex: Male,2007,15.98,,,Data reference period: February
Lebanon,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",LBN - HIES - Living Conditions Survey,Sex: Female,2007,27.3,,,Data reference period: February
Liberia,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",LBR - LFS - Labour Force Survey,Sex: Total,2010,24.2848,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Liberia,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",LBR - LFS - Labour Force Survey,Sex: Male,2010,19.0754,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Liberia,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",LBR - LFS - Labour Force Survey,Sex: Female,2010,28.946,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Liberia,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",LBR - HIES - Household Income and Expenditure Survey,Sex: Total,2014,15.1249,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age
Liberia,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",LBR - HIES - Household Income and Expenditure Survey,Sex: Male,2014,9.5943,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age
Liberia,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",LBR - HIES - Household Income and Expenditure Survey,Sex: Female,2014,19.9973,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age
Liberia,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",LBR - HIES - Household Income and Expenditure Survey,Sex: Total,2015,15.1249,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age
Liberia,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",LBR - HIES - Household Income and Expenditure Survey,Sex: Male,2015,9.5943,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age
Liberia,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",LBR - HIES - Household Income and Expenditure Survey,Sex: Female,2015,19.9973,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age
Liberia,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",LBR - HIES - Household Income and Expenditure Survey,Sex: Total,2016,13.1534,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age
Liberia,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",LBR - HIES - Household Income and Expenditure Survey,Sex: Male,2016,8.9196,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age
Liberia,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",LBR - HIES - Household Income and Expenditure Survey,Sex: Female,2016,16.688,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age
Liberia,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",LBR - HS - School to work transition survey,Sex: Total,2012,11.1037,,,Repository: ILO-STATISTICS - Micro data processing
Liberia,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",LBR - HS - School to work transition survey,Sex: Male,2012,10.7879,,,Repository: ILO-STATISTICS - Micro data processing
Liberia,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",LBR - HS - School to work transition survey,Sex: Female,2012,11.3798,,,Repository: ILO-STATISTICS - Micro data processing
Saint Lucia,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",LCA - LFS - Labour force survey,Sex: Total,2017,34.168,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age
Saint Lucia,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",LCA - LFS - Labour force survey,Sex: Male,2017,35.8629,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age
Saint Lucia,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",LCA - LFS - Labour force survey,Sex: Female,2017,32.2653,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age
Saint Lucia,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",LCA - LFS - Labour force survey,Sex: Total,2018,32.6138,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age
Saint Lucia,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",LCA - LFS - Labour force survey,Sex: Male,2018,33.9319,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age
Saint Lucia,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",LCA - LFS - Labour force survey,Sex: Female,2018,31.0688,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age
Saint Lucia,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",LCA - LFS - Labour force survey,Sex: Total,2019,30.231,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age
Saint Lucia,"SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training (%)",LCA - LFS - Labour force survey,Sex: Male,2019,32.6377,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age
